precio_noche,estrellas,puntuacion,noches,features,scaledFeatures,prediction
238494.0,4.0,9.4,1.0,"[238494.0,4.0,9.4,1.0]","[1.2999953811304346,2.1376484723156848,3.5495031982680967,4.678687769727618]",1
167575.0,4.0,9.1,1.0,"[167575.0,4.0,9.1,1.0]","[0.91342644256431,2.1376484723156848,3.436221181302093,4.678687769727618]",1
137794.0,4.0,8.4,1.0,"[137794.0,4.0,8.4,1.0]","[0.7510946336070806,2.1376484723156848,3.1718964750480865,4.678687769727618]",1
203262.0,4.0,6.2,1.0,"[203262.0,4.0,6.2,1.0]","[1.107950980566951,2.1376484723156848,2.3411616839640637,4.678687769727618]",1
89022.0,1.0,7.2,1.0,"[89022.0,1.0,7.2,1.0]","[0.4852457035354916,0.5344121180789212,2.718768407184074,4.678687769727618]",0
155100.0,0.0,9.4,1.0,"[155100.0,0.0,9.4,1.0]","[0.8454270699192868,0.0,3.5495031982680967,4.678687769727618]",0
77000.0,0.0,9.4,1.0,"[77000.0,0.0,9.4,1.0]","[0.4197155666265963,0.0,3.5495031982680967,4.678687769727618]",0
168977.0,5.0,6.2,1.0,"[168977.0,5.0,6.2,1.0]","[0.9210685363878229,2.672060590394606,2.3411616839640637,4.678687769727618]",1
211384.0,1.0,8.1,1.0,"[211384.0,1.0,8.1,1.0]","[1.1522227965687848,0.5344121180789212,3.058614458082083,4.678687769727618]",0
89340.0,4.0,8.4,1.0,"[89340.0,4.0,8.4,1.0]","[0.4869790743171443,2.1376484723156848,3.1718964750480865,4.678687769727618]",1
166554.0,0.0,9.6,1.0,"[166554.0,0.0,9.6,1.0]","[0.9078611231678717,0.0,3.625024542912098,4.678687769727618]",0
243385.0,5.0,8.2,1.0,"[243385.0,5.0,8.2,1.0]","[1.3266554958884953,2.672060590394606,3.096375130404084,4.678687769727618]",1
170253.0,2.0,6.3,1.0,"[170253.0,2.0,6.3,1.0]","[0.9280238229204922,1.0688242361578424,2.3789223562860644,4.678687769727618]",1
142783.0,4.0,9.5,1.0,"[142783.0,4.0,9.5,1.0]","[0.7782889318135753,2.1376484723156848,3.5872638705900974,4.678687769727618]",1
113400.0,0.0,8.8,1.0,"[113400.0,0.0,8.8,1.0]","[0.6181265617591691,0.0,3.322939164336091,4.678687769727618]",0
53629.0,0.0,8.7,1.0,"[53629.0,0.0,8.7,1.0]","[0.29232371587815237,0.0,3.285178492014089,4.678687769727618]",0
49573.0,0.0,8.8,1.0,"[49573.0,0.0,8.8,1.0]","[0.27021506213480856,0.0,3.322939164336091,4.678687769727618]",0
193102.0,2.0,6.6,1.0,"[193102.0,2.0,6.6,1.0]","[1.0525703291782986,1.0688242361578424,2.4922043732520676,4.678687769727618]",1
232787.0,4.0,9.0,1.0,"[232787.0,4.0,9.0,1.0]","[1.2688873715364346,2.1376484723156848,3.3984605089800923,4.678687769727618]",1
244180.0,1.0,8.5,1.0,"[244180.0,1.0,8.5,1.0]","[1.330988922842627,0.5344121180789212,3.2096571473700872,4.678687769727618]",0
31680.0,0.0,9.1,1.0,"[31680.0,0.0,9.1,1.0]","[0.1726829759835139,0.0,3.436221181302093,4.678687769727618]",0
130694.0,0.0,8.6,1.0,"[130694.0,0.0,8.6,1.0]","[0.7123935878531997,0.0,3.247417819692088,4.678687769727618]",0
198505.0,5.0,9.3,1.0,"[198505.0,5.0,9.3,1.0]","[1.0820212799118507,2.672060590394606,3.511742525946096,4.678687769727618]",1
234170.0,3.0,9.5,1.0,"[234170.0,3.0,9.5,1.0]","[1.2764258991811694,1.6032363542367636,3.5872638705900974,4.678687769727618]",1
48867.0,4.0,9.3,1.0,"[48867.0,4.0,9.3,1.0]","[0.26636676096547895,2.1376484723156848,3.511742525946096,4.678687769727618]",1
98795.0,2.0,6.2,1.0,"[98795.0,2.0,6.2,1.0]","[0.5385168753879815,1.0688242361578424,2.3411616839640637,4.678687769727618]",0
150899.0,4.0,6.8,1.0,"[150899.0,4.0,6.8,1.0]","[0.8225280427063215,2.1376484723156848,2.5677257178960695,4.678687769727618]",1
235538.0,5.0,7.0,1.0,"[235538.0,5.0,7.0,1.0]","[1.2838826640531849,2.672060590394606,2.643247062540072,4.678687769727618]",1
68075.0,1.0,6.5,1.0,"[68075.0,1.0,6.5,1.0]","[0.37106671685851356,0.5344121180789212,2.454443700930067,4.678687769727618]",0
166561.0,3.0,8.5,1.0,"[166561.0,3.0,8.5,1.0]","[0.9078992791284741,1.6032363542367636,3.2096571473700872,4.678687769727618]",1
56467.0,5.0,7.2,1.0,"[56467.0,5.0,7.2,1.0]","[0.3077932324766755,2.672060590394606,2.718768407184074,4.678687769727618]",1
67600.0,3.0,7.7,1.0,"[67600.0,3.0,7.7,1.0]","[0.36847756238906376,1.6032363542367636,2.907571768794079,4.678687769727618]",1
53190.0,0.0,7.7,1.0,"[53190.0,0.0,7.7,1.0]","[0.2899307920632293,0.0,2.907571768794079,4.678687769727618]",0
97604.0,5.0,8.6,1.0,"[97604.0,5.0,8.6,1.0]","[0.5320249112340559,2.672060590394606,3.247417819692088,4.678687769727618]",1
208134.0,1.0,7.9,1.0,"[208134.0,1.0,7.9,1.0]","[1.1345075291462337,0.5344121180789212,2.9830931134380814,4.678687769727618]",0
207122.0,2.0,8.3,1.0,"[207122.0,2.0,8.3,1.0]","[1.128991267413427,1.0688242361578424,3.1341358027260853,4.678687769727618]",1
38634.0,0.0,9.6,1.0,"[38634.0,0.0,9.6,1.0]","[0.21058819741625873,0.0,3.625024542912098,4.678687769727618]",0
190786.0,1.0,7.9,1.0,"[190786.0,1.0,7.9,1.0]","[1.039946157070413,0.5344121180789212,2.9830931134380814,4.678687769727618]",0
142012.0,1.0,7.9,1.0,"[142012.0,1.0,7.9,1.0]","[0.7740863252957947,0.5344121180789212,2.9830931134380814,4.678687769727618]",0
157358.0,2.0,8.5,1.0,"[157358.0,2.0,8.5,1.0]","[0.8577350926393239,1.0688242361578424,3.2096571473700872,4.678687769727618]",1
130055.0,4.0,8.9,1.0,"[130055.0,4.0,8.9,1.0]","[0.7089104937353504,2.1376484723156848,3.3606998366580916,4.678687769727618]",1
205104.0,4.0,8.2,1.0,"[205104.0,4.0,8.2,1.0]","[1.1179914490569014,2.1376484723156848,3.096375130404084,4.678687769727618]",1
142587.0,3.0,7.8,1.0,"[142587.0,3.0,7.8,1.0]","[0.7772205649167077,1.6032363542367636,2.94533244111608,4.678687769727618]",1
169441.0,4.0,7.7,1.0,"[169441.0,4.0,7.7,1.0]","[0.9235977314906118,2.1376484723156848,2.907571768794079,4.678687769727618]",1
181191.0,0.0,9.7,1.0,"[181191.0,0.0,9.7,1.0]","[0.9876452367875274,0.0,3.6627852152340994,4.678687769727618]",0
161058.0,0.0,8.7,1.0,"[161058.0,0.0,8.7,1.0]","[0.877903243243459,0.0,3.285178492014089,4.678687769727618]",0
152074.0,4.0,6.8,1.0,"[152074.0,4.0,6.8,1.0]","[0.8289327932360131,2.1376484723156848,2.5677257178960695,4.678687769727618]",1
182967.0,1.0,9.4,1.0,"[182967.0,1.0,9.4,1.0]","[0.9973259490775123,0.5344121180789212,3.5495031982680967,4.678687769727618]",0
63059.0,2.0,6.3,1.0,"[63059.0,2.0,6.3,1.0]","[0.34372524566112383,1.0688242361578424,2.3789223562860644,4.678687769727618]",0
156948.0,1.0,8.2,1.0,"[156948.0,1.0,8.2,1.0]","[0.8555002435183251,0.5344121180789212,3.096375130404084,4.678687769727618]",0
105399.0,3.0,6.0,1.0,"[105399.0,3.0,6.0,1.0]","[0.5745142987906054,1.6032363542367636,2.2656403393200617,4.678687769727618]",1
157178.0,5.0,7.8,1.0,"[157178.0,5.0,7.8,1.0]","[0.8567539393666903,2.672060590394606,2.94533244111608,4.678687769727618]",1
19202.0,0.0,7.8,1.0,"[19202.0,0.0,7.8,1.0]","[0.10466725078394679,0.0,2.94533244111608,4.678687769727618]",0
150879.0,3.0,8.3,1.0,"[150879.0,3.0,8.3,1.0]","[0.8224190256760289,1.6032363542367636,3.1341358027260853,4.678687769727618]",1
220343.0,2.0,9.9,1.0,"[220343.0,2.0,9.9,1.0]","[1.201056975288365,1.0688242361578424,3.738306559878102,4.678687769727618]",1
141898.0,3.0,9.7,1.0,"[141898.0,3.0,9.7,1.0]","[0.7734649282231267,1.6032363542367636,3.6627852152340994,4.678687769727618]",1
189916.0,1.0,9.9,1.0,"[189916.0,1.0,9.9,1.0]","[1.0352039162526838,0.5344121180789212,3.738306559878102,4.678687769727618]",0
40560.0,0.0,7.6,1.0,"[40560.0,0.0,7.6,1.0]","[0.22108653743343826,0.0,2.8698110964720778,4.678687769727618]",0
76712.0,4.0,9.9,1.0,"[76712.0,4.0,9.9,1.0]","[0.41814572139038253,2.1376484723156848,3.738306559878102,4.678687769727618]",1
35963.0,0.0,8.9,1.0,"[35963.0,0.0,8.9,1.0]","[0.19602897302067898,0.0,3.3606998366580916,4.678687769727618]",0
178465.0,0.0,9.0,1.0,"[178465.0,0.0,9.0,1.0]","[0.972786215558643,0.0,3.3984605089800923,4.678687769727618]",0
184939.0,5.0,7.1,1.0,"[184939.0,5.0,7.1,1.0]","[1.008075028264365,2.672060590394606,2.6810077348620727,4.678687769727618]",1
455000.0,0.0,10.0,1.0,"[455000.0,0.0,10.0,1.0]","[2.48013743915716,0.0,3.7760672322001025,4.678687769727618]",0
19685.0,0.0,9.1,1.0,"[19685.0,0.0,9.1,1.0]","[0.10730001206551361,0.0,3.436221181302093,4.678687769727618]",0
186345.0,4.0,8.1,1.0,"[186345.0,4.0,8.1,1.0]","[1.0157389254939362,2.1376484723156848,3.058614458082083,4.678687769727618]",1
170006.0,4.0,8.0,1.0,"[170006.0,4.0,8.0,1.0]","[0.9266774625963783,2.1376484723156848,3.020853785760082,4.678687769727618]",1
132873.0,0.0,7.4,1.0,"[132873.0,0.0,7.4,1.0]","[0.7242709933035809,0.0,2.7942897518280763,4.678687769727618]",0
156763.0,1.0,9.6,1.0,"[156763.0,1.0,9.6,1.0]","[0.8544918359881184,0.5344121180789212,3.625024542912098,4.678687769727618]",0
144505.0,0.0,9.6,1.0,"[144505.0,0.0,9.6,1.0]","[0.7876752981217701,0.0,3.625024542912098,4.678687769727618]",0
91576.0,2.0,7.5,1.0,"[91576.0,2.0,7.5,1.0]","[0.49916717830385954,1.0688242361578424,2.832050424150077,4.678687769727618]",1
100214.0,0.0,8.2,1.0,"[100214.0,0.0,8.2,1.0]","[0.5462516336872432,0.0,3.096375130404084,4.678687769727618]",0
76950.0,0.0,8.2,1.0,"[76950.0,0.0,8.2,1.0]","[0.41944302405086475,0.0,3.096375130404084,4.678687769727618]",0
102333.0,4.0,7.8,1.0,"[102333.0,4.0,7.8,1.0]","[0.5578019880467465,2.1376484723156848,2.94533244111608,4.678687769727618]",1
164000.0,0.0,9.2,1.0,"[164000.0,0.0,9.2,1.0]","[0.8939396483995038,0.0,3.4739818536240943,4.678687769727618]",0
38235.0,0.0,8.4,1.0,"[38235.0,0.0,8.4,1.0]","[0.2084133076619209,0.0,3.1718964750480865,4.678687769727618]",0
75332.0,2.0,6.7,1.0,"[75332.0,2.0,6.7,1.0]","[0.4106235463001916,1.0688242361578424,2.5299650455740688,4.678687769727618]",0
110049.0,1.0,9.7,1.0,"[110049.0,1.0,9.7,1.0]","[0.5998607583336402,0.5344121180789212,3.6627852152340994,4.678687769727618]",0
188045.0,0.0,9.0,1.0,"[188045.0,0.0,9.0,1.0]","[1.0250053730688091,0.0,3.3984605089800923,4.678687769727618]",0
91800.0,0.0,8.5,1.0,"[91800.0,0.0,8.5,1.0]","[0.5003881690431369,0.0,3.2096571473700872,4.678687769727618]",0
107372.0,3.0,8.2,1.0,"[107372.0,3.0,8.2,1.0]","[0.5852688288289727,1.6032363542367636,3.096375130404084,4.678687769727618]",1
189244.0,0.0,8.3,1.0,"[189244.0,0.0,8.3,1.0]","[1.0315409440348517,0.0,3.1341358027260853,4.678687769727618]",0
141189.0,5.0,8.7,1.0,"[141189.0,5.0,8.7,1.0]","[0.7696002744992533,2.672060590394606,3.285178492014089,4.678687769727618]",1
222611.0,4.0,7.4,1.0,"[222611.0,4.0,7.4,1.0]","[1.2134195065235485,2.1376484723156848,2.7942897518280763,4.678687769727618]",1
157914.0,1.0,8.0,1.0,"[157914.0,1.0,8.0,1.0]","[0.8607657660814588,0.5344121180789212,3.020853785760082,4.678687769727618]",0
68002.0,0.0,8.3,1.0,"[68002.0,0.0,8.3,1.0]","[0.3706688046979455,0.0,3.1341358027260853,4.678687769727618]",0
80399.0,0.0,9.2,1.0,"[80399.0,0.0,9.2,1.0]","[0.4382430109248275,0.0,3.4739818536240943,4.678687769727618]",0
117872.0,5.0,8.0,1.0,"[117872.0,5.0,8.0,1.0]","[0.6425027697325995,2.672060590394606,3.020853785760082,4.678687769727618]",1
247119.0,2.0,9.0,1.0,"[247119.0,2.0,9.0,1.0]","[1.347008975444128,1.0688242361578424,3.3984605089800923,4.678687769727618]",1
58347.0,3.0,9.2,1.0,"[58347.0,3.0,9.2,1.0]","[0.318040833324182,1.6032363542367636,3.4739818536240943,4.678687769727618]",1
171941.0,5.0,6.7,1.0,"[171941.0,5.0,6.7,1.0]","[0.9372248602771895,2.672060590394606,2.5299650455740688,4.678687769727618]",1
171926.0,5.0,7.9,1.0,"[171926.0,5.0,7.9,1.0]","[0.9371430975044701,2.672060590394606,2.9830931134380814,4.678687769727618]",1
335538.0,0.0,9.5,1.0,"[335538.0,0.0,9.5,1.0]","[1.828967815516297,0.0,3.5872638705900974,4.678687769727618]",0
147332.0,4.0,9.7,1.0,"[147332.0,4.0,9.7,1.0]","[0.8030848553536323,2.1376484723156848,3.6627852152340994,4.678687769727618]",1
97938.0,5.0,8.2,1.0,"[97938.0,5.0,8.2,1.0]","[0.5338454956399427,2.672060590394606,3.096375130404084,4.678687769727618]",1
328734.0,0.0,9.4,1.0,"[328734.0,0.0,9.4,1.0]","[1.7918802218107468,0.0,3.5495031982680967,4.678687769727618]",0
164942.0,1.0,7.6,1.0,"[164942.0,1.0,7.6,1.0]","[0.8990743505262863,0.5344121180789212,2.8698110964720778,4.678687769727618]",0
89356.0,3.0,6.3,1.0,"[89356.0,3.0,6.3,1.0]","[0.4870662879413784,1.6032363542367636,2.3789223562860644,4.678687769727618]",1
183899.0,4.0,8.7,1.0,"[183899.0,4.0,8.7,1.0]","[1.0024061426891484,2.1376484723156848,3.285178492014089,4.678687769727618]",1
80166.0,1.0,9.0,1.0,"[80166.0,1.0,9.0,1.0]","[0.4369729625219184,0.5344121180789212,3.3984605089800923,4.678687769727618]",0
140121.0,0.0,8.9,1.0,"[140121.0,0.0,8.9,1.0]","[0.7637787650816272,0.0,3.3606998366580916,4.678687769727618]",0
249173.0,3.0,8.1,1.0,"[249173.0,3.0,8.1,1.0]","[1.3582050244551802,1.6032363542367636,3.058614458082083,4.678687769727618]",1
82992.0,3.0,7.5,1.0,"[82992.0,3.0,7.5,1.0]","[0.452377068902266,1.6032363542367636,2.832050424150077,4.678687769727618]",1
214744.0,0.0,8.8,1.0,"[214744.0,0.0,8.8,1.0]","[1.1705376576579454,0.0,3.322939164336091,4.678687769727618]",0
168573.0,5.0,7.4,1.0,"[168573.0,5.0,7.4,1.0]","[0.918866392375912,2.672060590394606,2.7942897518280763,4.678687769727618]",1
88429.0,2.0,6.9,1.0,"[88429.0,2.0,6.9,1.0]","[0.48201334858731537,1.0688242361578424,2.605486390218071,4.678687769727618]",0
46265.0,3.0,6.2,1.0,"[46265.0,3.0,6.2,1.0]","[0.2521836453244088,1.6032363542367636,2.3411616839640637,4.678687769727618]",1
214574.0,1.0,7.2,1.0,"[214574.0,1.0,7.2,1.0]","[1.169611012900458,0.5344121180789212,2.718768407184074,4.678687769727618]",0
139306.0,5.0,7.3,1.0,"[139306.0,5.0,7.3,1.0]","[0.759336321097203,2.672060590394606,2.756529079506075,4.678687769727618]",1
196573.0,4.0,9.5,1.0,"[196573.0,4.0,9.5,1.0]","[1.0714902347855833,2.1376484723156848,3.5872638705900974,4.678687769727618]",1
144000.0,0.0,0.0,1.0,"[144000.0,0.0,0.0,1.0]","[0.7849226181068814,0.0,0.0,4.678687769727618]",0
126162.0,0.0,8.9,1.0,"[126162.0,0.0,8.9,1.0]","[0.6876903287888915,0.0,3.3606998366580916,4.678687769727618]",0
45502.0,2.0,8.2,1.0,"[45502.0,2.0,8.2,1.0]","[0.24802464561874527,1.0688242361578424,3.096375130404084,4.678687769727618]",1
195343.0,1.0,7.7,1.0,"[195343.0,1.0,7.7,1.0]","[1.064785687422587,0.5344121180789212,2.907571768794079,4.678687769727618]",0
213671.0,1.0,8.7,1.0,"[213671.0,1.0,8.7,1.0]","[1.1646888939827462,0.5344121180789212,3.285178492014089,4.678687769727618]",0
65000.0,5.0,8.1,1.0,"[65000.0,5.0,8.1,1.0]","[0.35430534845102285,2.672060590394606,3.058614458082083,4.678687769727618]",1
68339.0,1.0,6.6,1.0,"[68339.0,1.0,6.6,1.0]","[0.37250574165837613,0.5344121180789212,2.4922043732520676,4.678687769727618]",0
191997.0,0.0,9.6,1.0,"[191997.0,0.0,9.6,1.0]","[1.0465471382546312,0.0,3.625024542912098,4.678687769727618]",0
162450.0,0.0,9.6,1.0,"[162450.0,0.0,9.6,1.0]","[0.8854908285518256,0.0,3.625024542912098,4.678687769727618]",0
55000.0,0.0,9.0,1.0,"[55000.0,0.0,9.0,1.0]","[0.29979683330471163,0.0,3.3984605089800923,4.678687769727618]",0
37000.0,0.0,9.5,1.0,"[37000.0,0.0,9.5,1.0]","[0.20168150604135146,0.0,3.5872638705900974,4.678687769727618]",0
113449.0,5.0,8.8,1.0,"[113449.0,5.0,8.8,1.0]","[0.618393653483386,2.672060590394606,3.322939164336091,4.678687769727618]",1
114083.0,0.0,8.4,1.0,"[114083.0,0.0,8.4,1.0]","[0.6218494933436621,0.0,3.1718964750480865,4.678687769727618]",0
36946.0,0.0,7.2,1.0,"[36946.0,0.0,7.2,1.0]","[0.2013871600595614,0.0,2.718768407184074,4.678687769727618]",0
53910.0,0.0,9.1,1.0,"[53910.0,0.0,9.1,1.0]","[0.29385540515376374,0.0,3.436221181302093,4.678687769727618]",0
187756.0,4.0,7.7,1.0,"[187756.0,4.0,7.7,1.0]","[1.0234300769810807,2.1376484723156848,2.907571768794079,4.678687769727618]",1
141463.0,4.0,9.6,1.0,"[141463.0,4.0,9.6,1.0]","[0.7710938078142622,2.1376484723156848,3.625024542912098,4.678687769727618]",1
126985.0,5.0,8.5,1.0,"[126985.0,5.0,8.5,1.0]","[0.6921763795854329,2.672060590394606,3.2096571473700872,4.678687769727618]",1
206898.0,4.0,9.1,1.0,"[206898.0,4.0,9.1,1.0]","[1.1277702766741495,2.1376484723156848,3.436221181302093,4.678687769727618]",1
125364.0,0.0,9.3,1.0,"[125364.0,0.0,9.3,1.0]","[0.6833405492802158,0.0,3.511742525946096,4.678687769727618]",0
84365.0,0.0,9.1,1.0,"[84365.0,0.0,9.1,1.0]","[0.4598610880318545,0.0,3.436221181302093,4.678687769727618]",0
191280.0,1.0,8.0,1.0,"[191280.0,1.0,8.0,1.0]","[1.0426388777186408,0.5344121180789212,3.020853785760082,4.678687769727618]",0
110041.0,4.0,6.8,1.0,"[110041.0,4.0,6.8,1.0]","[0.5998171515215232,2.1376484723156848,2.5677257178960695,4.678687769727618]",1
43444.0,0.0,9.0,1.0,"[43444.0,0.0,9.0,1.0]","[0.23680679320163442,0.0,3.3984605089800923,4.678687769727618]",0
124148.0,3.0,8.0,1.0,"[124148.0,3.0,8.0,1.0]","[0.6767123138384243,1.6032363542367636,3.020853785760082,4.678687769727618]",1
75661.0,2.0,7.3,1.0,"[75661.0,2.0,7.3,1.0]","[0.4124168764485052,1.0688242361578424,2.756529079506075,4.678687769727618]",1
65039.0,1.0,9.4,1.0,"[65039.0,1.0,9.4,1.0]","[0.35451793166009343,0.5344121180789212,3.5495031982680967,4.678687769727618]",0
234108.0,0.0,9.4,1.0,"[234108.0,0.0,9.4,1.0]","[1.2760879463872623,0.0,3.5495031982680967,4.678687769727618]",0
94122.0,5.0,7.7,1.0,"[94122.0,5.0,7.7,1.0]","[0.5130450462601104,2.672060590394606,2.907571768794079,4.678687769727618]",1
123825.0,4.0,8.8,1.0,"[123825.0,4.0,8.8,1.0]","[0.6749516887991985,2.1376484723156848,3.322939164336091,4.678687769727618]",1
354000.0,0.0,10.0,1.0,"[354000.0,0.0,10.0,1.0]","[1.9296014361794167,0.0,3.7760672322001025,4.678687769727618]",0
185217.0,0.0,8.9,1.0,"[185217.0,0.0,8.9,1.0]","[1.0095903649854323,0.0,3.3606998366580916,4.678687769727618]",0
138421.0,0.0,9.4,1.0,"[138421.0,0.0,9.4,1.0]","[0.7545123175067544,0.0,3.5495031982680967,4.678687769727618]",0
62037.0,3.0,8.1,1.0,"[62037.0,3.0,8.1,1.0]","[0.33815447541317084,1.6032363542367636,3.058614458082083,4.678687769727618]",1
81863.0,2.0,7.0,1.0,"[81863.0,2.0,7.0,1.0]","[0.44622305754224745,1.0688242361578424,2.643247062540072,4.678687769727618]",0
237650.0,2.0,7.6,1.0,"[237650.0,2.0,7.6,1.0]","[1.295394862452086,1.0688242361578424,2.8698110964720778,4.678687769727618]",1
71629.0,4.0,8.1,1.0,"[71629.0,4.0,8.1,1.0]","[0.39043904314151257,2.1376484723156848,3.058614458082083,4.678687769727618]",1
105503.0,3.0,7.7,1.0,"[105503.0,3.0,7.7,1.0]","[0.5750811873481271,1.6032363542367636,2.907571768794079,4.678687769727618]",1
46900.0,0.0,8.1,1.0,"[46900.0,0.0,8.1,1.0]","[0.2556449360361996,0.0,3.058614458082083,4.678687769727618]",0
212955.0,4.0,8.8,1.0,"[212955.0,4.0,8.8,1.0]","[1.1607860842982702,2.1376484723156848,3.322939164336091,4.678687769727618]",1
85209.0,0.0,8.8,1.0,"[85209.0,0.0,8.8,1.0]","[0.46446160671020315,0.0,3.322939164336091,4.678687769727618]",0
43736.0,0.0,8.0,1.0,"[43736.0,0.0,8.0,1.0]","[0.23839844184390668,0.0,3.020853785760082,4.678687769727618]",0
121689.0,0.0,8.1,1.0,"[121689.0,0.0,8.1,1.0]","[0.6633086699639464,0.0,3.058614458082083,4.678687769727618]",0
169111.0,0.0,7.1,1.0,"[169111.0,0.0,7.1,1.0]","[0.9217989504907834,0.0,2.6810077348620727,4.678687769727618]",0
179572.0,1.0,7.8,1.0,"[179572.0,1.0,7.8,1.0]","[0.9788203081853396,0.5344121180789212,2.94533244111608,4.678687769727618]",0
182946.0,4.0,7.1,1.0,"[182946.0,4.0,7.1,1.0]","[0.997211481195705,2.1376484723156848,2.6810077348620727,4.678687769727618]",1
95001.0,3.0,10.0,1.0,"[95001.0,3.0,10.0,1.0]","[0.5178363447414711,1.6032363542367636,3.7760672322001025,4.678687769727618]",1
201468.0,5.0,7.6,1.0,"[201468.0,5.0,7.6,1.0]","[1.0981721529497026,2.672060590394606,2.8698110964720778,4.678687769727618]",1
141926.0,4.0,9.5,1.0,"[141926.0,4.0,9.5,1.0]","[0.7736175520655364,2.1376484723156848,3.5872638705900974,4.678687769727618]",1
50336.0,3.0,7.7,1.0,"[50336.0,3.0,7.7,1.0]","[0.2743740618404721,1.6032363542367636,2.907571768794079,4.678687769727618]",1
81337.0,0.0,9.6,1.0,"[81337.0,0.0,9.6,1.0]","[0.44335590964555144,0.0,3.625024542912098,4.678687769727618]",0
186034.0,5.0,6.8,1.0,"[186034.0,5.0,6.8,1.0]","[1.014043710672886,2.672060590394606,2.5677257178960695,4.678687769727618]",1
147390.0,0.0,9.4,1.0,"[147390.0,0.0,9.4,1.0]","[0.8034010047414809,0.0,3.5495031982680967,4.678687769727618]",0
55958.0,4.0,7.8,1.0,"[55958.0,4.0,7.8,1.0]","[0.30501874905572823,2.1376484723156848,2.94533244111608,4.678687769727618]",1
100562.0,3.0,7.4,1.0,"[100562.0,3.0,7.4,1.0]","[0.5481485300143347,1.6032363542367636,2.7942897518280763,4.678687769727618]",1
131904.0,4.0,9.4,1.0,"[131904.0,4.0,9.4,1.0]","[0.7189891181859034,2.1376484723156848,3.5495031982680967,4.678687769727618]",1
55048.0,4.0,7.6,1.0,"[55048.0,4.0,7.6,1.0]","[0.30005847417741394,2.1376484723156848,2.8698110964720778,4.678687769727618]",1
233552.0,0.0,8.4,1.0,"[233552.0,0.0,8.4,1.0]","[1.2730572729451275,0.0,3.1718964750480865,4.678687769727618]",0
367200.0,0.0,7.3,1.0,"[367200.0,0.0,7.3,1.0]","[2.0015526761725475,0.0,2.756529079506075,4.678687769727618]",0
241644.0,2.0,7.0,1.0,"[241644.0,2.0,7.0,1.0]","[1.3171655634015225,1.0688242361578424,2.643247062540072,4.678687769727618]",1
44412.0,0.0,9.0,1.0,"[44412.0,0.0,9.0,1.0]","[0.24208321746779735,0.0,3.3984605089800923,4.678687769727618]",0
72080.0,3.0,9.7,1.0,"[72080.0,3.0,9.7,1.0]","[0.3928973771746112,1.6032363542367636,3.6627852152340994,4.678687769727618]",1
203306.0,5.0,8.2,1.0,"[203306.0,5.0,8.2,1.0]","[1.1081908180335946,2.672060590394606,3.096375130404084,4.678687769727618]",1
198413.0,2.0,9.5,1.0,"[198413.0,2.0,9.5,1.0]","[1.0815198015725045,1.0688242361578424,3.5872638705900974,4.678687769727618]",1
76950.0,0.0,8.0,1.0,"[76950.0,0.0,8.0,1.0]","[0.41944302405086475,0.0,3.020853785760082,4.678687769727618]",0
232250.0,0.0,8.8,1.0,"[232250.0,0.0,8.8,1.0]","[1.2659602642730778,0.0,3.322939164336091,4.678687769727618]",0
38839.0,0.0,7.8,1.0,"[38839.0,0.0,7.8,1.0]","[0.2117056219767581,0.0,2.94533244111608,4.678687769727618]",0
63676.0,4.0,7.0,1.0,"[63676.0,4.0,7.0,1.0]","[0.34708842104565124,2.1376484723156848,2.643247062540072,4.678687769727618]",1
128730.0,2.0,8.4,1.0,"[128730.0,2.0,8.4,1.0]","[0.7016881154784642,1.0688242361578424,3.1718964750480865,4.678687769727618]",1
199176.0,0.0,9.5,1.0,"[199176.0,0.0,9.5,1.0]","[1.0856788012781682,0.0,3.5872638705900974,4.678687769727618]",0
165649.0,1.0,6.7,1.0,"[165649.0,1.0,6.7,1.0]","[0.9029281025471305,0.5344121180789212,2.5299650455740688,4.678687769727618]",0
248241.0,4.0,9.6,1.0,"[248241.0,4.0,9.6,1.0]","[1.353124830843544,2.1376484723156848,3.625024542912098,4.678687769727618]",1
613696.0,0.0,9.1,1.0,"[613696.0,0.0,9.1,1.0]","[3.3451657711230602,0.0,3.436221181302093,4.678687769727618]",0
134769.0,3.0,7.8,1.0,"[134769.0,3.0,7.8,1.0]","[0.7346058077753215,1.6032363542367636,2.94533244111608,4.678687769727618]",1
38028.0,0.0,7.1,1.0,"[38028.0,0.0,7.1,1.0]","[0.20728498139839227,0.0,2.6810077348620727,4.678687769727618]",0
242567.0,1.0,8.7,1.0,"[242567.0,1.0,8.7,1.0]","[1.322196699349527,0.5344121180789212,3.285178492014089,4.678687769727618]",0
151924.0,1.0,7.2,1.0,"[151924.0,1.0,7.2,1.0]","[0.8281151655088184,0.5344121180789212,2.718768407184074,4.678687769727618]",0
