nombre_hotel,plataforma,ciudad,estrellas,fecha_captura,grupo,integrante,precio_noche,puntuacion,tipo_alojamiento,url_origen,zona_geografica,estudiante,hotel_viaje,precio_original,precio_limpio,precio_clp,pais,adultos,noches,tipo_habitacion,segmento_precio
Tour Especial 148 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,39700.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 149 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,39800.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 150 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,39900.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 151 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40000.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 152 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40100.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 153 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40200.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 154 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40300.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 155 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40400.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 156 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40500.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 157 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40600.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 158 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40700.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 159 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40800.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 160 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,40900.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 161 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41000.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 162 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41100.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 163 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41200.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 164 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41300.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 165 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41400.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 166 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41500.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 167 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41600.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 168 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41700.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 169 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41800.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 170 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,41900.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 171 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42000.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 172 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42100.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 173 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42200.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 174 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42300.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 175 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42400.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 176 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42500.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 177 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42600.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 178 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42700.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 179 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42800.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 180 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,42900.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 181 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43000.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 182 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43100.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 183 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43200.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 184 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43300.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 185 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43400.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 186 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43500.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 187 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43600.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 188 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43700.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 189 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43800.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 190 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,43900.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 191 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44000.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 192 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44100.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 193 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44200.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 194 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44300.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 195 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44400.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 196 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44500.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 197 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44600.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 198 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44700.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 199 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44800.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 200 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,44900.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 201 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45000.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 202 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45100.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 203 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45200.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 204 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45300.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 205 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45400.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 206 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45500.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 207 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45600.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 208 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45700.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 209 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45800.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 210 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,45900.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 211 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46000.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 212 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46100.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 213 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46200.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 214 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46300.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 215 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46400.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 216 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46500.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 217 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46600.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 218 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46700.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 219 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46800.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 220 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,46900.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 221 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47000.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 222 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47100.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 223 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47200.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 224 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47300.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 225 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47400.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 226 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47500.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 227 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47600.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 228 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47700.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 229 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47800.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 230 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,47900.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 231 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48000.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 232 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48100.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 233 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48200.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 234 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48300.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 235 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48400.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 236 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48500.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 237 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48600.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 238 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48700.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 239 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48800.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 240 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,48900.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 241 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49000.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 242 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49100.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 243 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49200.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 244 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49300.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 245 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49400.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 246 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49500.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 247 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49600.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 248 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49700.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 249 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49800.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 250 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,49900.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Tour Especial 251 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,50000.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Tour Especial 252 - Santiago,Rescate_Emergencia,Santiago,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,50100.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Tour Especial 253 - Viña del Mar,Rescate_Emergencia,Viña del Mar,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,50200.0,4.5,tour,NaN,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Tour Especial 254 - Puerto Varas,Rescate_Emergencia,Puerto Varas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,50300.0,4.5,tour,NaN,Los Lagos,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Tour Especial 255 - Punta Arenas,Rescate_Emergencia,Punta Arenas,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,50400.0,4.5,tour,NaN,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Tour Especial 256 - Cusco,Rescate_Emergencia,Cusco,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,50500.0,4.5,tour,NaN,Internacional,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Tour Especial 257 - San Pedro,Rescate_Emergencia,San Pedro,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,50600.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Tour Especial 258 - Iquique,Rescate_Emergencia,Iquique,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,50700.0,4.5,tour,NaN,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Tour Especial 259 - La Serena,Rescate_Emergencia,La Serena,0,2026-05-01 16:46:18.468,G5_Turismo_Hoteleria,angelo-rojo,50800.0,4.5,tour,NaN,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Medio
